realx,realy
9234,70.61984
9235,70.622955
9236,70.61714
9237,70.61273
9238,70.599266
9239,70.58997
9240,70.57489
9241,70.567764
9242,70.55716
9243,70.553474
9244,70.54992
9245,70.549904
9246,70.546814
9247,70.547165
9248,70.54532
9249,70.54694
9250,70.5466
9251,70.5507
9252,70.548256
9253,70.547165
9254,70.54404
9255,70.542015
9256,70.53964
9257,70.53717
9258,70.53257
9259,70.5321
9260,70.53519
9261,70.543236
9262,70.54766
9263,70.55465
9264,70.5632
9265,70.57229
9266,70.57918
9267,70.583115
9268,70.58541
9269,70.58641
9270,70.58853
9271,70.59269
9272,70.596886
9273,70.60045
9274,70.60571
9275,70.61087
9276,70.61589
9277,70.62057
9278,70.625305
9279,70.62904
9280,70.63215
9281,70.6338
9282,70.63655
9283,70.63909
9284,70.640785
9285,70.637856
9286,70.6358
9287,70.63166
9288,70.6295
9289,70.62954
9290,70.630714
9291,70.63303
9292,70.63756
9293,70.64208
9294,70.64954
9295,70.657135
9296,70.66373
9297,70.66829
9298,70.6714
9299,70.66996
9300,70.66838
9301,70.66762
9302,70.66842
9303,70.67016
9304,70.671074
9305,70.67179
9306,70.67305
9307,70.677956
9308,70.682144
9309,70.685875
9310,70.688934
9311,70.693016
9312,70.69607
9313,70.69709
9314,70.69745
9315,70.69673
9316,70.69631
9317,70.695854
9318,70.69599
9319,70.69794
9320,70.70048
9321,70.70565
9322,70.71493
9323,70.72429
9324,70.730576
9325,70.73592
9326,70.74219
9327,70.745056
9328,70.74742
9329,70.74612
9330,70.74366
9331,70.739525
9332,70.734856
9333,70.72916
9334,70.721535
9335,70.71444
9336,70.70756
9337,70.701515
9338,70.69403
9339,70.68489
9340,70.67583
9341,70.66677
9342,70.6601
9343,70.6553
9344,70.65317
9345,70.65349
9346,70.65599
9347,70.65844
9348,70.66118
9349,70.65962
9350,70.660126
9351,70.65957
9352,70.658264
9353,70.65623
9354,70.65839
9355,70.661934
9356,70.67
9357,70.67715
9358,70.6877
9359,70.69389
9360,70.701225
9361,70.70498
9362,70.710396
9363,70.71363
9364,70.71502
9365,70.711296
9366,70.705185
9367,70.69786
9368,70.69168
9369,70.68944
9370,70.68798
9371,70.68527
9372,70.68202
9373,70.67767
9374,70.67198
9375,70.66438
9376,70.65819
9377,70.65171
9378,70.645325
9379,70.6381
9380,70.62936
9381,70.62007
9382,70.6125
9383,70.60478
9384,70.59886
9385,70.595894
9386,70.59656
9387,70.60013
9388,70.6082
9389,70.62021
9390,70.629105
9391,70.633514
9392,70.63319
9393,70.626755
9394,70.619385
9395,70.61241
9396,70.60745
9397,70.605576
9398,70.60729
9399,70.609695
9400,70.61197
9401,70.610306
9402,70.60808
9403,70.60462
9404,70.60417
9405,70.6003
9406,70.60067
9407,70.59484
9408,70.590416
9409,70.58296
9410,70.57542
9411,70.56694
9412,70.56364
9413,70.557434
9414,70.559746
9415,70.559586
9416,70.56476
9417,70.569305
9418,70.58092
9419,70.58335
9420,70.58524
9421,70.58066
9422,70.57651
9423,70.569244
9424,70.56443
9425,70.557045
9426,70.55018
9427,70.540115
9428,70.53627
9429,70.53045
9430,70.52835
9431,70.52647
9432,70.5291
9433,70.53417
9434,70.539764
9435,70.54581
9436,70.550865
9437,70.552826
9438,70.55843
9439,70.56374
9440,70.56886
9441,70.57365
9442,70.57859
9443,70.58533
9444,70.591965
9445,70.59874
9446,70.6052
9447,70.61195
9448,70.61903
9449,70.62598
9450,70.63295
9451,70.639854
9452,70.65026
9453,70.664444
9454,70.67976
9455,70.69535
9456,70.71277
9457,70.72563
9458,70.74037
9459,70.75102
9460,70.76185
9461,70.76864
9462,70.778656
9463,70.78603
9464,70.79573
9465,70.803276
9466,70.81042
9467,70.81051
9468,70.81075
9469,70.80802
9470,70.80483
9471,70.79752
9472,70.79134
9473,70.78201
9474,70.77435
9475,70.7654
9476,70.757385
9477,70.747665
9478,70.74303
9479,70.73498
9480,70.72534
9481,70.714935
9482,70.70627
9483,70.69871
9484,70.69341
9485,70.68789
9486,70.682495
9487,70.67703
9488,70.673416
9489,70.67206
9490,70.67323
9491,70.67414
9492,70.673386
9493,70.6715
9494,70.66964
9495,70.66788
9496,70.667915
9497,70.67037
9498,70.673195
9499,70.67403
9500,70.67283
9501,70.66819
9502,70.66252
9503,70.65694
9504,70.653404
9505,70.65235
9506,70.65204
9507,70.651505
9508,70.65282
9509,70.6561
9510,70.660416
9511,70.66328
9512,70.66565
9513,70.665794
9514,70.66322
9515,70.65751
9516,70.6519
9517,70.6484
9518,70.64433
9519,70.63686
9520,70.62873
9521,70.621704
9522,70.61871
9523,70.61777
9524,70.61758
9525,70.613945
9526,70.609886
9527,70.605484
9528,70.60562
9529,70.61439
9530,70.63864
9531,70.69561
9532,70.79243
9533,70.924706
9534,71.12495
9535,71.386
9536,71.69846
9537,72.02083
9538,72.39389
9539,72.79434
9540,73.175735
9541,73.6071
9542,74.03978
9543,74.44133
9544,74.87745
9545,75.308846
9546,75.735695
9547,76.15002
9548,76.544464
9549,76.90434
9550,77.263794
9551,77.61425
9552,77.94407
9553,78.227356
9554,78.51921
9555,78.77723
9556,78.985954
9557,79.18314
9558,79.34283
9559,79.46538
9560,79.57857
9561,79.68155
9562,79.78056
9563,79.86999
9564,79.96732
9565,80.05893
9566,80.134705
9567,80.202225
9568,80.24682
9569,80.26686
9570,80.25784
9571,80.21589
9572,80.14745
9573,80.05533
9574,79.96001
9575,79.85185
9576,79.7529
9577,79.67374
9578,79.60782
9579,79.559494
9580,79.52706
9581,79.49999
9582,79.48145
9583,79.46365
9584,79.44618
9585,79.43041
9586,79.412735
9587,79.39477
9588,79.3782
9589,79.3629
9590,79.34901
9591,79.33884
9592,79.33021
9593,79.32335
9594,79.31413
9595,79.30464
9596,79.291626
9597,79.27787
9598,79.26433
9599,79.25225
9600,79.24168
9601,79.237076
9602,79.23423
9603,79.23269
9604,79.23016
9605,79.229004
9606,79.22527
9607,79.2238
9608,79.222046
9609,79.22131
9610,79.21951
9611,79.21763
9612,79.2152
9613,79.21397
9614,79.21248
9615,79.211395
9616,79.20778
9617,79.205765
9618,79.2046
9619,79.20378
9620,79.20156
9621,79.19886
9622,79.19617
9623,79.195114
9624,79.19545
9625,79.19728
9626,79.198524
9627,79.20168
9628,79.20766
9629,79.21321
9630,79.21946
9631,79.22437
9632,79.23008
9633,79.233894
9634,79.2374
9635,79.23847
9636,79.23881
9637,79.24023
9638,79.24299
9639,79.245514
9640,79.24936
9641,79.25119
9642,79.25348
9643,79.254074
9644,79.25429
9645,79.25287
9646,79.25202
9647,79.24843
9648,79.247604
9649,79.24425
9650,79.24259
9651,79.240814
9652,79.24201
9653,79.24079
9654,79.2401
9655,79.23545
9656,79.23211
9657,79.22855
9658,79.228455
9659,79.22906
9660,79.23264
9661,79.237366
9662,79.243614
9663,79.24885
9664,79.25293
9665,79.25301
9666,79.25297
9667,79.25409
9668,79.25711
9669,79.259834
9670,79.26273
9671,79.266045
9672,79.271
9673,79.2764
9674,79.28051
9675,79.284966
9676,79.28853
9677,79.29156
9678,79.295105
9679,79.297966
9680,79.29907
9681,79.29892
9682,79.29777
9683,79.295395
9684,79.29139
9685,79.28582
9686,79.27947
9687,79.272484
9688,79.26639
9689,79.26222
9690,79.26171
9691,79.26172
9692,79.262985
9693,79.26541
9694,79.26722
9695,79.26859
9696,79.26887
9697,79.26765
9698,79.2664
9699,79.26593
9700,79.26472
9701,79.26325
9702,79.2609
9703,79.25884
9704,79.25581
9705,79.25325
9706,79.251236
9707,79.25198
9708,79.25519
9709,79.259186
9710,79.26106
9711,79.262085
9712,79.26147
9713,79.260086
9714,79.25909
9715,79.25888
9716,79.2601
9717,79.26357
9718,79.26729
9719,79.27169
9720,79.27351
9721,79.27414
9722,79.27429
9723,79.27281
9724,79.27034
9725,79.26854
9726,79.2662
9727,79.26446
9728,79.26311
9729,79.26289
9730,79.26398
9731,79.26633
9732,79.27121
9733,79.27473
9734,79.27769
9735,79.27895
9736,79.27995
9737,79.28287
9738,79.288795
9739,79.29646
9740,79.30483
9741,79.312935
9742,79.320595
9743,79.32723
9744,79.33352
9745,79.34194
9746,79.34734
9747,79.35297
9748,79.35446
9749,79.356895
9750,79.35831
9751,79.36029
9752,79.359695
9753,79.36005
9754,79.35935
9755,79.35848
9756,79.35384
9757,79.35038
9758,79.34501
9759,79.34307
9760,79.33991
9761,79.33998
9762,79.33641
9763,79.33491
9764,79.33237
9765,79.33401
9766,79.33326
9767,79.3359
9768,79.33193
9769,79.32872
9770,79.32199
9771,79.31936
9772,79.31295
9773,79.307686
9774,79.30086
9775,79.295715
9776,79.29103
9777,79.28855
9778,79.28459
9779,79.28125
9780,79.27699
9781,79.27154
9782,79.2672
9783,79.264465
9784,79.26134
9785,79.2591
9786,79.2571
9787,79.25552
9788,79.25313
9789,79.25184
9790,79.25083
9791,79.250534
9792,79.251564
9793,79.25293
9794,79.2552
9795,79.25974
9796,79.26426
9797,79.26932
9798,79.27346
9799,79.27557
9800,79.275505
9801,79.27391
9802,79.269646
9803,79.26432
9804,79.258766
9805,79.25494
9806,79.251434
9807,79.24942
9808,79.24803
9809,79.249886
9810,79.252716
9811,79.25552
9812,79.2589
9813,79.25999
9814,79.26012
9815,79.25988
9816,79.25844
9817,79.25568
9818,79.25274
9819,79.25094
9820,79.249435
9821,79.248375
9822,79.24914
9823,79.25096
9824,79.25303
9825,79.25622
9826,79.25699
9827,79.25611
9828,79.25228
9829,79.24579
9830,79.2377
9831,79.23154
9832,79.227196
9833,79.22573
9834,79.22693
9835,79.2294
9836,79.23352
9837,79.239
9838,79.24367
9839,79.24556
9840,79.246796
9841,79.2475
9842,79.249
9843,79.251144
9844,79.254105
9845,79.256836
9846,79.25957
9847,79.260956
9848,79.26126
9849,79.26143
9850,79.25937
9851,79.25588
9852,79.250595
9853,79.24496
9854,79.24071
9855,79.236374
9856,79.23123
9857,79.22485
9858,79.21827
9859,79.212906
9860,79.2089
9861,79.207245
9862,79.20752
9863,79.20833
9864,79.21048
9865,79.21114
9866,79.21124
9867,79.20954
9868,79.20862
9869,79.20767
9870,79.20835
9871,79.20905
9872,79.20938
9873,79.20944
9874,79.211754
9875,79.21375
9876,79.21673
9877,79.219604
9878,79.22278
9879,79.225006
9880,79.2289
9881,79.23451
9882,79.242615
9883,79.24973
9884,79.25586
9885,79.256355
9886,79.25612
9887,79.24932
9888,79.24273
9889,79.23653
9890,79.233536
9891,79.23219
9892,79.23419
9893,79.23967
9894,79.246796
9895,79.25235
9896,79.25688
9897,79.25908
9898,79.26061
9899,79.26016
9900,79.26019
9901,79.26209
9902,79.264534
9903,79.26686
9904,79.26775
9905,79.26841
9906,79.2693
9907,79.26854
9908,79.265854
9909,79.2616
9910,79.25605
9911,79.24973
9912,79.24464
9913,79.24096
9914,79.23578
9915,79.23114
9916,79.22758
9917,79.22642
9918,79.226
9919,79.22753
9920,79.229256
9921,79.231766
9922,79.23567
9923,79.2409
9924,79.24625
9925,79.252205
9926,79.25659
9927,79.25958
9928,79.26094
9929,79.2617
9930,79.26358
9931,79.26473
9932,79.266556
9933,79.26777
9934,79.269905
9935,79.27513
9936,79.28612
9937,79.29809
9938,79.31038
9939,79.31744
9940,79.32034
9941,79.31794
9942,79.313194
9943,79.307945
9944,79.302864
9945,79.296906
9946,79.293274
9947,79.28928
9948,79.28351
9949,79.27816
9950,79.27129
9951,79.26589
9952,79.26094
9953,79.25812
9954,79.255394
9955,79.254425
9956,79.25384
9957,79.25331
9958,79.25176
9959,79.2505
9960,79.24643
9961,79.24264
9962,79.236176
9963,79.236046
9964,79.24524
9965,79.26405
9966,79.29453
9967,79.351204
9968,79.44014
9969,79.56606
9970,79.753006
9971,79.99536
9972,80.30092
9973,80.624214
9974,81.00115
9975,81.39043
9976,81.78692
9977,82.17498
9978,82.535255
9979,82.918015
9980,83.29818
9981,83.64576
9982,84.02772
9983,84.40194
9984,84.747025
9985,85.112366
9986,85.46882
9987,85.798294
9988,86.10581
9989,86.42688
9990,86.73737
9991,87.014725
9992,87.314186
9993,87.60076
9994,87.88357
9995,88.118355
9996,88.34795
9997,88.529564
9998,88.66738
9999,88.74474
10000,88.786736
10001,88.78261
10002,88.75537
10003,88.69894
10004,88.64142
10005,88.568634
10006,88.50704
10007,88.44979
10008,88.41188
10009,88.373924
10010,88.35165
10011,88.336044
10012,88.32913
10013,88.32346
10014,88.32411
10015,88.32619
10016,88.33374
10017,88.34136
10018,88.35478
10019,88.365395
10020,88.37609
10021,88.38372
10022,88.39423
10023,88.40287
10024,88.40838
10025,88.41143
10026,88.415436
10027,88.421265
10028,88.43055
10029,88.43552
10030,88.44372
10031,88.45553
10032,88.46774
10033,88.48028
10034,88.49164
10035,88.501335
10036,88.51158
10037,88.52368
10038,88.53481
10039,88.54371
10040,88.54986
10041,88.5551
10042,88.56093
10043,88.56802
10044,88.579575
10045,88.590034
10046,88.6009
10047,88.60908
10048,88.61628
10049,88.62119
10050,88.62556
10051,88.62754
10052,88.63161
10053,88.63433
10054,88.64358
10055,88.648865
10056,88.65452
10057,88.65467
10058,88.653046
10059,88.64922
10060,88.64873
10061,88.64682
10062,88.64815
10063,88.64832
10064,88.64864
10065,88.64585
10066,88.64589
10067,88.64419
10068,88.6445
10069,88.64551
10070,88.64752
10071,88.64889
10072,88.6528
10073,88.65604
10074,88.66093
10075,88.6665
10076,88.67187
10077,88.674736
10078,88.67971
10079,88.685165
10080,88.689766
10081,88.69449
10082,88.69528
10083,88.69434
10084,88.693214
10085,88.69132
10086,88.68945
10087,88.686775
10088,88.68533
10089,88.684364
10090,88.681244
10091,88.67906
10092,88.67519
10093,88.67465
10094,88.67467
10095,88.67637
10096,88.67872
10097,88.68173
10098,88.682465
10099,88.68257
10100,88.67731
10101,88.67094
10102,88.66119
10103,88.6522
10104,88.642654
10105,88.634735
10106,88.62587
10107,88.618416
10108,88.612854
10109,88.61148
10110,88.61183
10111,88.613144
10112,88.61521
10113,88.6135
10114,88.61035
10115,88.60586
10116,88.60252
10117,88.596115
10118,88.59036
10119,88.58478
10120,88.57921
10121,88.570526
10122,88.56012
10123,88.549164
10124,88.5384
10125,88.52776
10126,88.52014
10127,88.5102
10128,88.50263
10129,88.49189
10130,88.48401
10131,88.4773
10132,88.47252
10133,88.46831
10134,88.46549
10135,88.461174
10136,88.460785
10137,88.457794
10138,88.45354
10139,88.44938
10140,88.445045
10141,88.44354
10142,88.44068
10143,88.43948
10144,88.44037
10145,88.44561
10146,88.4531
10147,88.46251
10148,88.46813
10149,88.47539
10150,88.48178
10151,88.488754
10152,88.49285
10153,88.49891
10154,88.50387
10155,88.50884
10156,88.51287
10157,88.516884
10158,88.51846
10159,88.52283
10160,88.52487
10161,88.52908
10162,88.53231
10163,88.53733
10164,88.54388
10165,88.55046
10166,88.55573
10167,88.56011
10168,88.560326
10169,88.561554
10170,88.55962
10171,88.55895
10172,88.554405
10173,88.55018
10174,88.54561
10175,88.545845
10176,88.544266
10177,88.5429
10178,88.53977
10179,88.5373
10180,88.53255
10181,88.52857
10182,88.52245
10183,88.51686
10184,88.51089
10185,88.506325
10186,88.50129
10187,88.49859
10188,88.49696
10189,88.49518
10190,88.49237
10191,88.4923
10192,88.492226
10193,88.49501
10194,88.49945
10195,88.50554
10196,88.509285
10197,88.512146
10198,88.51511
10199,88.5187
10200,88.52218
10201,88.52089
10202,88.51766
10203,88.50933
10204,88.504776
10205,88.49997
10206,88.493935
10207,88.48749
10208,88.48323
10209,88.477875
10210,88.47445
10211,88.46859
10212,88.46622
10213,88.45924
10214,88.45702
10215,88.456314
10216,88.46112
10217,88.46426
10218,88.47223
10219,88.479225
10220,88.48501
10221,88.48471
10222,88.48642
10223,88.48326
10224,88.485596
10225,88.48976
10226,88.49778
10227,88.5054
10228,88.51557
10229,88.52225
10230,88.52961
10231,88.53315
10232,88.53654
10233,88.53685
10234,88.539345
10235,88.54023
10236,88.54232
10237,88.54335
10238,88.54817
10239,88.551994
10240,88.5564
10241,88.558426
10242,88.561455
10243,88.56226
10244,88.56121
10245,88.557945
10246,88.55542
10247,88.552475
10248,88.54964
10249,88.54741
10250,88.54735
10251,88.55023
10252,88.55175
10253,88.553665
10254,88.558205
10255,88.56554
10256,88.573494
10257,88.58167
10258,88.5875
10259,88.59151
10260,88.59224
10261,88.59002
10262,88.58661
10263,88.58461
10264,88.58345
10265,88.579735
10266,88.57491
10267,88.56887
10268,88.56152
10269,88.55464
10270,88.54928
10271,88.54711
10272,88.5435
10273,88.54179
10274,88.540215
10275,88.53985
10276,88.54192
10277,88.54595
10278,88.54933
10279,88.55247
10280,88.55367
10281,88.55436
10282,88.55242
10283,88.55122
10284,88.54957
10285,88.548836
10286,88.54657
10287,88.54579
10288,88.54662
10289,88.55205
10290,88.558975
10291,88.565796
10292,88.570244
10293,88.57231
10294,88.57123
10295,88.567444
10296,88.56257
10297,88.55741
10298,88.55384
10299,88.55164
10300,88.552444
10301,88.555824
10302,88.55882
10303,88.56326
10304,88.569374
10305,88.576996
10306,88.58576
10307,88.592
10308,88.59661
10309,88.59814
10310,88.597626
10311,88.59892
10312,88.60112
10313,88.604256
10314,88.60647
10315,88.60761
10316,88.60618
10317,88.60311
10318,88.60115
10319,88.6013
10320,88.60257
10321,88.60351
10322,88.6057
10323,88.6069
10324,88.6082
10325,88.60966
10326,88.60959
10327,88.607735
10328,88.60381
10329,88.603424
10330,88.60423
10331,88.605576
10332,88.60495
10333,88.602905
10334,88.59954
10335,88.59792
10336,88.59411
10337,88.59587
10338,88.59608
10339,88.60166
10340,88.604996
10341,88.61459
10342,88.61695
10343,88.62591
10344,88.63257
10345,88.64445
10346,88.65078
10347,88.66059
10348,88.6658
10349,88.671265
10350,88.67054
10351,88.670586
10352,88.66641
10353,88.6666
10354,88.663765
10355,88.66216
10356,88.65956
10357,88.65738
10358,88.654396
10359,88.64979
10360,88.64371
10361,88.63747
10362,88.62841
10363,88.62482
10364,88.62272
10365,88.62307
10366,88.624405
10367,88.62644
10368,88.62968
10369,88.63567
10370,88.64217
10371,88.64755
10372,88.6521
10373,88.65629
10374,88.65758
10375,88.65388
10376,88.64806
10377,88.64194
10378,88.63852
10379,88.638885
10380,88.64007
10381,88.64139
10382,88.641884
10383,88.64368
10384,88.649185
10385,88.65115
10386,88.6511
10387,88.64686
10388,88.63946
10389,88.62964
10390,88.619705
10391,88.61036
10392,88.603226
10393,88.59751
10394,88.597565
10395,88.59728
10396,88.60006
10397,88.60036
10398,88.60656
10399,88.61684
10400,88.64738
10401,88.70171
10402,88.78783
10403,88.92762
10404,89.12532
10405,89.36011
10406,89.673515
10407,90.02904
10408,90.42522
10409,90.807274
10410,91.239204
10411,91.67088
10412,92.07588
10413,92.50898
10414,92.94095
10415,93.33748
10416,93.75736
10417,94.15548
10418,94.553955
10419,94.92487
10420,95.2609
10421,95.60329
10422,95.92936
10423,96.21185
10424,96.50469
10425,96.769035
10426,96.994934
10427,97.193375
10428,97.34349
10429,97.47675
10430,97.589615
10431,97.68438
10432,97.78166
10433,97.879456
10434,97.97311
10435,98.062935
10436,98.13846
10437,98.21248
10438,98.266594
10439,98.29985
10440,98.30934
10441,98.29174
10442,98.24693
10443,98.17796
10444,98.08411
10445,97.982445
10446,97.88182
10447,97.78062
10448,97.688995
10449,97.62344
10450,97.5641
10451,97.525665
10452,97.4935
10453,97.4758
10454,97.45986
10455,97.44891
10456,97.434975
10457,97.42862
10458,97.41873
10459,97.41713
10460,97.410774
10461,97.40999
10462,97.40553
10463,97.40309
10464,97.39563
10465,97.38672
10466,97.37412
10467,97.3643
10468,97.352
10469,97.342224
10470,97.32912
10471,97.321815
10472,97.3117
10473,97.30232
10474,97.29244
10475,97.285034
10476,97.27872
10477,97.27428
10478,97.26878
10479,97.26222
10480,97.25519
10481,97.250786
10482,97.24763
10483,97.24593
10484,97.246605
10485,97.246994
10486,97.24581
10487,97.24352
10488,97.24087
10489,97.23674
10490,97.23181
10491,97.2271
10492,97.223724
10493,97.221245
10494,97.21846
10495,97.2144
10496,97.208275
10497,97.20143
10498,97.19506
10499,97.19029
10500,97.18539
10501,97.18046
10502,97.176926
10503,97.172874
10504,97.166504
10505,97.162254
10506,97.1584
10507,97.155716
10508,97.15484
10509,97.15494
10510,97.15586
10511,97.15809
10512,97.15932
10513,97.16018
10514,97.1558
10515,97.15082
10516,97.14426
10517,97.13854
10518,97.13337
10519,97.13055
10520,97.128494
10521,97.12718
10522,97.12701
10523,97.12809
10524,97.13176
10525,97.13492
10526,97.1384
10527,97.143394
10528,97.14774
10529,97.15212
10530,97.154854
10531,97.15593
10532,97.15389
10533,97.15116
10534,97.14862
10535,97.14765
10536,97.148544
10537,97.15116
10538,97.15445
10539,97.15768
10540,97.16018
10541,97.15978
10542,97.15867
10543,97.1577
10544,97.157005
10545,97.15765
10546,97.157455
10547,97.15736
10548,97.15688
10549,97.15701
10550,97.15798
10551,97.16123
10552,97.163826
10553,97.16653
10554,97.167694
10555,97.16988
10556,97.17132
10557,97.17518
10558,97.178154
10559,97.18409
10560,97.18952
10561,97.197716
10562,97.20484
10563,97.2182
10564,97.22965
10565,97.24477
10566,97.25445
10567,97.265236
10568,97.268364
10569,97.27146
10570,97.27079
10571,97.271225
10572,97.26897
10573,97.2696
10574,97.26846
10575,97.26812
10576,97.264915
10577,97.26393
10578,97.260124
10579,97.258
10580,97.2542
10581,97.25033
10582,97.24572
10583,97.24026
10584,97.23461
10585,97.23027
10586,97.22504
10587,97.21988
10588,97.215034
10589,97.21169
10590,97.207634
10591,97.202286
10592,97.19704
10593,97.192825
10594,97.18704
10595,97.18274
10596,97.17981
10597,97.17567
10598,97.1714
10599,97.16676
10600,97.16281
10601,97.15988
10602,97.154915
10603,97.14954
10604,97.14688
10605,97.14723
10606,97.14971
10607,97.15353
10608,97.15513
10609,97.154884
10610,97.153336
10611,97.15156
10612,97.148094
10613,97.14601
10614,97.1429
10615,97.141365
10616,97.13972
10617,97.13941
10618,97.13826
10619,97.1382
10620,97.137314
10621,97.13835
10622,97.1382
10623,97.13967
10624,97.13851
10625,97.13927
10626,97.136925
10627,97.13453
10628,97.133415
10629,97.13387
10630,97.13347
10631,97.13554
10632,97.13643
10633,97.13869
10634,97.14169
10635,97.144806
10636,97.14627
10637,97.15073
10638,97.149704
10639,97.14768
10640,97.144424
10641,97.14121
10642,97.13659
10643,97.13342
10644,97.12938
10645,97.12732
10646,97.12649
10647,97.128174
10648,97.12967
10649,97.130936
10650,97.130486
10651,97.12899
10652,97.12779
10653,97.12707
10654,97.12753
10655,97.12854
10656,97.13117
10657,97.133385
10658,97.13429
10659,97.13563
10660,97.13771
10661,97.13895
10662,97.14062
10663,97.144875
10664,97.14951
10665,97.1532
10666,97.15566
10667,97.15695
10668,97.158485
10669,97.15993
10670,97.16185
10671,97.16263
10672,97.16475
10673,97.16998
10674,97.17711
10675,97.18363
10676,97.18855
10677,97.190956
10678,97.19147
10679,97.18879
10680,97.1841
10681,97.17867
10682,97.17411
10683,97.17055
10684,97.16783
10685,97.16389
10686,97.161766
10687,97.1605
10688,97.15944
10689,97.1585
10690,97.157585
10691,97.15447
10692,97.15267
10693,97.1509
10694,97.14989
10695,97.150246
10696,97.15202
10697,97.15545
10698,97.15913
10699,97.162254
10700,97.164345
10701,97.166214
10702,97.167015
10703,97.16787
10704,97.16882
10705,97.16968
10706,97.16969
10707,97.16911
10708,97.16823
10709,97.16704
10710,97.16587
10711,97.16499
10712,97.16504
10713,97.16672
10714,97.16812
10715,97.16817
10716,97.16551
10717,97.1624
10718,97.15949
10719,97.15775
10720,97.15873
10721,97.16136
10722,97.16659
10723,97.17129
10724,97.177956
10725,97.1836
10726,97.189384
10727,97.19382
10728,97.19766
10729,97.19808
10730,97.199295
10731,97.1994
10732,97.20007
10733,97.20037
10734,97.20237
10735,97.2045
10736,97.20766
10737,97.20968
10738,97.21223
10739,97.212234
10740,97.21405
10741,97.21518
10742,97.21693
10743,97.21861
10744,97.21833
10745,97.21569
10746,97.214355
10747,97.212204
10748,97.209465
10749,97.20553
10750,97.2016
10751,97.19782
10752,97.190704
10753,97.18296
10754,97.17312
10755,97.16447
10756,97.15589
10757,97.14875
10758,97.141205
10759,97.13597
10760,97.131424
10761,97.13001
10762,97.1297
10763,97.130714
10764,97.131
10765,97.132454
10766,97.13325
10767,97.134476
10768,97.135315
10769,97.13723
10770,97.140686
10771,97.14561
10772,97.150986
10773,97.15747
10774,97.163
10775,97.16705
10776,97.16916
10777,97.16994
10778,97.169136
10779,97.16888
10780,97.167336
10781,97.16588
10782,97.16615
10783,97.168976
10784,97.172195
10785,97.17686
10786,97.18118
10787,97.185455
10788,97.19001
10789,97.1921
10790,97.19284
10791,97.19142
10792,97.18825
10793,97.18436
10794,97.180626
10795,97.178474
10796,97.17704
10797,97.176056
10798,97.17609
10799,97.17473
10800,97.173874
10801,97.17174
10802,97.16909
10803,97.16617
10804,97.16507
10805,97.16464
10806,97.16467
10807,97.1629
10808,97.16127
10809,97.16079
10810,97.160416
10811,97.16169
10812,97.16204
10813,97.16312
10814,97.16413
10815,97.16522
10816,97.16692
10817,97.1697
10818,97.17203
10819,97.175674
10820,97.178795
10821,97.18364
10822,97.18861
10823,97.194824
10824,97.20092
10825,97.20732
10826,97.21456
10827,97.22113
10828,97.22679
10829,97.229996
10830,97.23023
10831,97.22819
10832,97.223526
10833,97.217964
10834,97.21456
10835,97.218834
10836,97.22771
10837,97.25522
10838,97.3082
10839,97.398285
10840,97.52397
10841,97.71643
10842,97.951355
10843,98.2592
10844,98.6078
10845,98.95036
10846,99.33986
10847,99.73251
10848,100.09195
10849,100.48249
10850,100.86593
10851,101.223854
10852,101.60811
10853,101.99878
10854,102.35516
10855,102.72838
10856,103.10925
10857,103.48308
10858,103.818245
10859,104.16717
10860,104.478806
10861,104.799034
10862,105.09313
10863,105.385895
10864,105.66329
10865,105.92408
10866,106.152885
10867,106.329834
10868,106.473114
10869,106.55934
10870,106.59697
10871,106.59802
10872,106.57048
10873,106.530914
10874,106.48039
10875,106.435005
10876,106.38642
10877,106.34323
10878,106.30755
10879,106.27777
10880,106.25156
10881,106.233604
10882,106.22068
10883,106.21276
10884,106.202644
10885,106.19884
10886,106.199486
10887,106.2058
10888,106.217285
10889,106.23283
10890,106.25263
10891,106.2711
10892,106.29118
10893,106.311356
10894,106.33127
10895,106.349266
10896,106.36669
10897,106.38205
10898,106.395096
10899,106.40723
10900,106.41764
10901,106.42593
10902,106.43325
10903,106.4373
10904,106.43864
10905,106.44129
10906,106.44416
10907,106.45054
10908,106.45823
10909,106.46879
10910,106.47966
10911,106.48949
10912,106.4948
10913,106.49814
10914,106.49749
10915,106.49831
10916,106.49796
10917,106.50088
10918,106.50249
10919,106.50742
10920,106.50991
10921,106.517944
10922,106.525055
10923,106.53757
10924,106.547226
10925,106.55792
10926,106.5629
10927,106.56673
10928,106.57089
10929,106.57955
10930,106.58725
10931,106.59583
10932,106.60074
10933,106.60721
10934,106.6093
10935,106.61291
10936,106.6134
10937,106.61342
10938,106.61121
10939,106.609474
10940,106.607056
10941,106.6036
10942,106.596756
10943,106.588104
10944,106.58128
10945,106.571106
10946,106.55932
10947,106.54724
10948,106.53467
10949,106.52377
10950,106.51162
10951,106.501816
10952,106.49349
10953,106.48611
10954,106.48075
10955,106.47548
10956,106.47182
10957,106.47062
10958,106.4689
10959,106.467514
10960,106.46236
10961,106.45931
10962,106.45554
10963,106.45416
10964,106.45302
10965,106.452545
10966,106.45232
10967,106.452515
10968,106.45334
10969,106.45769
10970,106.464424
10971,106.47332
10972,106.478584
10973,106.48387
10974,106.48272
10975,106.48173
10976,106.477455
10977,106.473885
10978,106.47043
10979,106.47302
10980,106.47391
10981,106.47903
10982,106.48322
10983,106.48758
